,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy
22725,22726,21518,21518,2011/2012,2011-12-04 00:00:00,1051797,8560,9864,3,2,3.0,3.2,2.4,8,2,6,0.25,7,5,2,0.7142857142857143
22726,22727,21518,21518,2011/2012,2011-12-04 00:00:00,1051798,7878,8394,1,0,2.1,3.25,3.5,11,4,7,0.36363636363636365,15,8,7,0.5333333333333333
22728,22729,21518,21518,2011/2012,2011-12-11 00:00:00,1051800,8394,8661,0,1,2.1,3.25,3.6,5,5,0,1.0,13,6,7,0.46153846153846156
22729,22730,21518,21518,2011/2012,2011-12-11 00:00:00,1051801,8370,9869,1,3,2.0,3.2,4.0,16,8,8,0.5,12,7,5,0.5833333333333334
22730,22731,21518,21518,2011/2012,2011-12-11 00:00:00,1051802,10205,8560,1,1,1.8,3.5,4.5,19,11,8,0.5789473684210527,7,3,4,0.42857142857142855
22732,22733,21518,21518,2011/2012,2011-12-11 00:00:00,1051804,8558,9906,4,2,2.8,3.25,2.5,13,9,4,0.6923076923076923,8,4,4,0.5
22733,22734,21518,21518,2011/2012,2011-12-10 00:00:00,1051805,8581,8302,1,0,2.8,3.3,2.5,4,2,2,0.5,14,5,9,0.35714285714285715
22734,22735,21518,21518,2011/2012,2011-12-10 00:00:00,1051806,8603,10267,2,1,3.2,3.25,2.25,14,5,9,0.35714285714285715,7,4,3,0.5714285714285714
22735,22736,21518,21518,2011/2012,2011-12-11 00:00:00,1051807,8315,8696,1,1,1.4,4.5,8.0,16,5,11,0.3125,5,1,4,0.2
22736,22737,21518,21518,2011/2012,2011-12-10 00:00:00,1051808,8633,8634,1,3,2.4,3.5,2.8,14,10,4,0.7142857142857143,7,4,3,0.5714285714285714
22737,22738,21518,21518,2011/2012,2011-12-17 00:00:00,1051809,9869,8558,1,2,2.2,3.25,3.25,10,8,2,0.8,20,10,10,0.5
22738,22739,21518,21518,2011/2012,2011-12-18 00:00:00,1051810,8696,8560,0,0,2.1,3.3,3.5,13,5,8,0.38461538461538464,9,5,4,0.5555555555555556
22739,22740,21518,21518,2011/2012,2011-12-18 00:00:00,1051811,7878,8581,2,1,2.5,3.25,2.8,15,6,9,0.4,14,8,6,0.5714285714285714
22740,22741,21518,21518,2011/2012,2011-12-18 00:00:00,1051812,9906,8603,0,2,1.5,4.0,6.5,29,13,16,0.4482758620689655,5,2,3,0.4
22741,22742,21518,21518,2011/2012,2011-12-17 00:00:00,1051813,8302,8633,2,6,8.0,4.5,1.4,13,6,7,0.46153846153846156,10,8,2,0.8
22742,22743,21518,21518,2011/2012,2011-12-18 00:00:00,1051814,10267,9864,2,0,1.73,3.6,4.75,12,8,4,0.6666666666666666,15,10,5,0.6666666666666666
22743,22744,21518,21518,2011/2012,2011-12-17 00:00:00,1051815,8315,8394,2,1,1.4,4.33,8.5,7,5,2,0.7142857142857143,5,1,4,0.2
22744,22745,21518,21518,2011/2012,2011-11-29 00:00:00,1051816,8634,8370,4,0,1.06,11.0,29.0,9,3,6,0.3333333333333333,10,6,4,0.6
22745,22746,21518,21518,2011/2012,2011-12-18 00:00:00,1051817,8371,10205,2,1,2.1,3.4,3.4,16,9,7,0.5625,7,4,3,0.5714285714285714
22746,22747,21518,21518,2011/2012,2011-12-17 00:00:00,1051818,8661,8305,1,2,2.1,3.4,3.4,9,5,4,0.5555555555555556,3,0,3,0.0
22747,22748,21518,21518,2011/2012,2012-01-08 00:00:00,1052019,8305,8315,0,0,2.5,3.3,2.75,15,4,11,0.26666666666666666,10,5,5,0.5
22749,22750,21518,21518,2011/2012,2012-01-07 00:00:00,1052021,8633,7878,5,1,1.06,11.0,29.0,27,8,19,0.2962962962962963,9,4,5,0.4444444444444444
22750,22751,21518,21518,2011/2012,2012-01-08 00:00:00,1052022,8370,8302,2,1,3.0,3.25,2.38,10,5,5,0.5,15,6,9,0.4
22751,22752,21518,21518,2011/2012,2012-01-08 00:00:00,1052023,8558,8634,1,1,13.0,6.0,1.22,11,6,5,0.5454545454545454,9,4,5,0.4444444444444444
22752,22753,21518,21518,2011/2012,2012-01-08 00:00:00,1052024,8603,9869,2,0,1.91,3.5,4.0,15,7,8,0.4666666666666667,10,6,4,0.6
22753,22754,21518,21518,2011/2012,2012-01-07 00:00:00,1052025,9864,9906,0,0,2.2,3.25,3.25,7,2,5,0.2857142857142857,9,3,6,0.3333333333333333
22754,22755,21518,21518,2011/2012,2012-01-08 00:00:00,1052026,10205,10267,2,2,3.0,3.4,2.3,12,7,5,0.5833333333333334,11,5,6,0.45454545454545453
22757,22758,21518,21518,2011/2012,2012-01-15 00:00:00,1051819,8634,8603,4,2,1.07,11.0,26.0,10,6,4,0.6,8,4,4,0.5
22758,22759,21518,21518,2011/2012,2012-01-15 00:00:00,1051820,8371,8696,0,2,1.73,3.5,5.0,8,3,5,0.375,12,5,7,0.4166666666666667
22759,22760,21518,21518,2011/2012,2012-01-14 00:00:00,1051821,8661,8633,1,2,11.0,5.0,1.29,6,3,3,0.5,10,6,4,0.6
22760,22761,21518,21518,2011/2012,2012-01-15 00:00:00,1051822,9869,9864,2,1,3.1,3.25,2.3,10,5,5,0.5,9,6,3,0.6666666666666666
22762,22763,21518,21518,2011/2012,2012-01-15 00:00:00,1051824,9906,10205,3,0,1.67,3.75,5.0,19,9,10,0.47368421052631576,2,0,2,0.0
22764,22765,21518,21518,2011/2012,2012-01-14 00:00:00,1051826,8302,8558,0,0,1.8,3.5,4.5,17,5,12,0.29411764705882354,6,1,5,0.16666666666666666
22765,22766,21518,21518,2011/2012,2012-01-14 00:00:00,1051827,10267,8560,0,1,1.4,4.5,8.0,10,3,7,0.3,6,2,4,0.3333333333333333
22766,22767,21518,21518,2011/2012,2012-01-15 00:00:00,1051828,8315,8581,3,0,1.62,3.75,5.5,13,7,6,0.5384615384615384,15,8,7,0.5333333333333333
22767,22768,21518,21518,2011/2012,2011-08-27 00:00:00,1051612,10267,8696,4,3,1.4,4.33,8.0,18,10,8,0.5555555555555556,4,3,1,0.75
22768,22769,21518,21518,2011/2012,2011-08-28 00:00:00,1051613,9906,8371,0,0,1.53,3.8,6.5,26,11,15,0.4230769230769231,12,4,8,0.3333333333333333
22770,22771,21518,21518,2011/2012,2011-08-29 00:00:00,1051617,8634,10205,5,0,1.25,5.75,11.0,13,4,9,0.3076923076923077,5,2,3,0.4
22771,22772,21518,21518,2011/2012,2011-08-28 00:00:00,1051618,8302,9864,2,1,2.1,3.4,3.4,13,8,5,0.6153846153846154,6,1,5,0.16666666666666666
22772,22773,21518,21518,2011/2012,2011-08-27 00:00:00,1051619,7878,8603,0,1,2.3,3.4,3.0,9,4,5,0.4444444444444444,12,4,8,0.3333333333333333
22775,22776,21518,21518,2011/2012,2011-08-28 00:00:00,1051622,8394,8633,0,6,8.5,5.0,1.33,8,4,4,0.5,32,18,14,0.5625
22778,22779,21518,21518,2011/2012,2012-05-02 00:00:00,1051830,9906,8560,1,1,1.4,4.5,7.5,12,5,7,0.4166666666666667,14,9,5,0.6428571428571429
22781,22782,21518,21518,2011/2012,2012-05-02 00:00:00,1051833,8315,8633,0,3,6.0,4.0,1.53,10,4,6,0.4,14,12,2,0.8571428571428571
22784,22785,21518,21518,2011/2012,2012-05-02 00:00:00,1051836,8634,9864,4,1,1.2,6.0,15.0,8,4,4,0.5,10,5,5,0.5
22788,22789,21518,21518,2011/2012,2012-01-29 00:00:00,1051840,8696,10267,2,2,3.25,3.3,2.2,9,4,5,0.4444444444444444,6,2,4,0.3333333333333333
22789,22790,21518,21518,2011/2012,2012-01-29 00:00:00,1051841,9864,8302,2,1,2.2,3.3,3.3,7,5,2,0.7142857142857143,8,2,6,0.25
22790,22791,21518,21518,2011/2012,2012-01-28 00:00:00,1051842,8633,8394,3,1,1.07,11.0,26.0,13,2,11,0.15384615384615385,8,2,6,0.25
22791,22792,21518,21518,2011/2012,2012-01-30 00:00:00,1051843,8371,9906,0,1,3.1,3.3,2.3,15,6,9,0.4,10,4,6,0.4
22792,22793,21518,21518,2011/2012,2012-01-29 00:00:00,1051844,8603,7878,1,2,1.62,3.75,5.5,14,7,7,0.5,10,4,6,0.4
22796,22797,21518,21518,2011/2012,2012-01-28 00:00:00,1051848,10205,8634,0,0,12.0,6.0,1.22,3,2,1,0.6666666666666666,12,4,8,0.3333333333333333
22797,22798,21518,21518,2011/2012,2012-02-05 00:00:00,1051849,8394,8370,1,2,2.38,3.2,3.0,7,4,3,0.5714285714285714,7,3,4,0.42857142857142855
22798,22799,21518,21518,2011/2012,2012-02-05 00:00:00,1051850,9906,10267,0,0,2.0,3.4,3.75,8,3,5,0.375,7,4,3,0.5714285714285714
22799,22800,21518,21518,2011/2012,2012-02-06 00:00:00,1051851,7878,9864,2,1,3.0,3.2,2.4,13,9,4,0.6923076923076923,8,4,4,0.5
22801,22802,21518,21518,2011/2012,2012-02-05 00:00:00,1051853,9869,8371,1,1,2.25,3.25,3.25,10,5,5,0.5,12,7,5,0.5833333333333334
22804,22805,21518,21518,2011/2012,2012-02-04 00:00:00,1051856,8634,8560,2,1,1.07,11.0,26.0,16,9,7,0.5625,4,3,1,0.75
22805,22806,21518,21518,2011/2012,2012-02-04 00:00:00,1051857,8315,8558,3,3,1.73,3.5,5.0,15,7,8,0.4666666666666667,8,4,4,0.5
22806,22807,21518,21518,2011/2012,2012-02-05 00:00:00,1051858,8302,10205,1,2,1.83,3.5,4.33,20,12,8,0.6,12,7,5,0.5833333333333334
22807,22808,21518,21518,2011/2012,2012-02-12 00:00:00,1051859,9864,8661,3,1,1.73,3.5,5.0,13,8,5,0.6153846153846154,6,2,4,0.3333333333333333
22808,22809,21518,21518,2011/2012,2012-02-12 00:00:00,1051860,8633,8581,4,2,1.08,10.0,26.0,19,6,13,0.3157894736842105,3,1,2,0.3333333333333333
22809,22810,21518,21518,2011/2012,2012-02-11 00:00:00,1051861,8371,8634,3,2,9.5,5.0,1.33,4,2,2,0.5,17,14,3,0.8235294117647058
22810,22811,21518,21518,2011/2012,2012-02-11 00:00:00,1051862,8603,8315,2,1,2.8,3.2,2.5,17,3,14,0.17647058823529413,5,3,2,0.6
22811,22812,21518,21518,2011/2012,2012-02-13 00:00:00,1051863,8560,8302,2,0,2.8,3.25,2.5,9,4,5,0.4444444444444444,9,3,6,0.3333333333333333
22812,22813,21518,21518,2011/2012,2012-02-12 00:00:00,1051864,8558,8394,0,2,1.62,3.75,5.5,11,4,7,0.36363636363636365,8,5,3,0.625
22813,22814,21518,21518,2011/2012,2012-02-11 00:00:00,1051865,8696,9906,0,0,3.75,3.4,2.0,5,1,4,0.2,20,12,8,0.6
22814,22815,21518,21518,2011/2012,2012-02-12 00:00:00,1051866,10205,7878,3,1,1.57,3.75,6.0,8,4,4,0.5,10,2,8,0.2
22816,22817,21518,21518,2011/2012,2012-02-12 00:00:00,1051868,10267,9869,4,0,1.36,4.5,9.0,15,6,9,0.4,3,1,2,0.3333333333333333
22817,22818,21518,21518,2011/2012,2012-02-19 00:00:00,1051869,8315,9864,3,0,1.83,3.6,4.2,9,6,3,0.6666666666666666,20,13,7,0.65
22818,22819,21518,21518,2011/2012,2012-02-18 00:00:00,1051870,8633,8696,4,0,1.08,9.5,26.0,19,10,9,0.5263157894736842,7,0,7,0.0
22819,22820,21518,21518,2011/2012,2012-02-18 00:00:00,1051871,8302,8371,2,0,1.62,3.75,5.5,14,6,8,0.42857142857142855,9,3,6,0.3333333333333333
22820,22821,21518,21518,2011/2012,2012-02-20 00:00:00,1051872,8394,8603,0,2,2.6,3.2,2.75,14,11,3,0.7857142857142857,9,7,2,0.7777777777777778
22821,22822,21518,21518,2011/2012,2012-02-19 00:00:00,1051873,7878,8560,4,1,2.3,3.2,3.2,15,5,10,0.3333333333333333,5,1,4,0.2
22822,22823,21518,21518,2011/2012,2012-02-18 00:00:00,1051874,8305,8558,1,1,2.0,3.3,3.75,17,11,6,0.6470588235294118,8,2,6,0.25
22823,22824,21518,21518,2011/2012,2012-02-19 00:00:00,1051875,9869,9906,1,1,4.0,3.4,1.91,10,4,6,0.4,15,10,5,0.6666666666666666
22825,22826,21518,21518,2011/2012,2012-02-19 00:00:00,1051877,8581,8370,3,5,2.3,3.2,3.2,17,10,7,0.5882352941176471,7,1,6,0.14285714285714285
22826,22827,21518,21518,2011/2012,2012-02-19 00:00:00,1051878,8634,10267,5,1,1.25,5.75,11.0,26,14,12,0.5384615384615384,2,2,0,1.0
22827,22828,21518,21518,2011/2012,2012-02-25 00:00:00,1051879,8603,8305,1,1,2.0,3.4,3.75,12,5,7,0.4166666666666667,7,4,3,0.5714285714285714
22830,22831,21518,21518,2011/2012,2012-02-25 00:00:00,1051882,8558,8581,1,2,1.73,3.5,5.0,9,2,7,0.2222222222222222,2,1,1,0.5
22831,22832,21518,21518,2011/2012,2012-02-26 00:00:00,1051883,9906,8634,1,2,7.0,4.33,1.44,9,7,2,0.7777777777777778,8,3,5,0.375
22832,22833,21518,21518,2011/2012,2012-02-26 00:00:00,1051884,10205,8315,2,2,2.25,3.25,3.2,18,6,12,0.3333333333333333,10,5,5,0.5
22833,22834,21518,21518,2011/2012,2012-02-26 00:00:00,1051885,8370,8633,0,1,8.0,4.75,1.36,7,4,3,0.5714285714285714,8,4,4,0.5
22834,22835,21518,21518,2011/2012,2012-02-26 00:00:00,1051886,10267,8302,1,2,1.75,3.5,4.75,9,6,3,0.6666666666666666,8,7,1,0.875
22835,22836,21518,21518,2011/2012,2012-02-25 00:00:00,1051887,9864,8394,5,1,1.44,4.2,7.5,12,7,5,0.5833333333333334,8,4,4,0.5
22839,22840,21518,21518,2011/2012,2012-03-04 00:00:00,1051891,7878,10267,0,1,3.5,3.3,2.1,12,7,5,0.5833333333333334,3,0,3,0.0
22842,22843,21518,21518,2011/2012,2012-03-05 00:00:00,1051894,8581,8603,3,1,2.5,3.2,2.88,5,2,3,0.4,15,10,5,0.6666666666666666
22843,22844,21518,21518,2011/2012,2012-03-03 00:00:00,1051895,8634,9869,3,1,1.08,11.0,26.0,11,6,5,0.5454545454545454,3,2,1,0.6666666666666666
22845,22846,21518,21518,2011/2012,2012-03-04 00:00:00,1051897,8633,8558,5,0,1.13,8.0,21.0,13,9,4,0.6923076923076923,3,0,3,0.0
22846,22847,21518,21518,2011/2012,2012-03-03 00:00:00,1051898,8302,9906,1,1,2.38,3.25,3.0,16,11,5,0.6875,6,6,0,1.0
22849,22850,21518,21518,2011/2012,2012-03-10 00:00:00,1051901,9869,8302,1,0,3.25,3.3,2.2,16,10,6,0.625,18,7,11,0.3888888888888889
22851,22852,21518,21518,2011/2012,2012-03-10 00:00:00,1051903,8603,8633,2,3,7.0,4.33,1.44,13,8,5,0.6153846153846154,17,8,9,0.47058823529411764
22855,22856,21518,21518,2011/2012,2012-03-11 00:00:00,1051907,10267,8661,2,2,1.5,4.0,7.0,18,8,10,0.4444444444444444,4,2,2,0.5
22856,22857,21518,21518,2011/2012,2012-03-11 00:00:00,1051908,8696,8634,0,2,13.0,6.0,1.22,1,1,0,1.0,19,8,11,0.42105263157894735
22861,22862,21518,21518,2011/2012,2012-03-18 00:00:00,1051913,8315,10267,0,3,2.25,3.4,3.1,8,3,5,0.375,14,4,10,0.2857142857142857
22862,22863,21518,21518,2011/2012,2012-03-18 00:00:00,1051914,8633,9864,1,1,1.17,7.5,14.0,16,10,6,0.625,5,3,2,0.6
22863,22864,21518,21518,2011/2012,2012-03-17 00:00:00,1051915,8302,8634,0,2,8.5,4.75,1.36,11,4,7,0.36363636363636365,16,13,3,0.8125
22865,22866,21518,21518,2011/2012,2012-03-17 00:00:00,1051917,8370,8603,3,0,2.2,3.3,3.3,13,7,6,0.5384615384615384,7,4,3,0.5714285714285714
22871,22872,21518,21518,2011/2012,2012-03-21 00:00:00,1051923,9906,8315,2,1,1.8,3.5,4.5,18,8,10,0.4444444444444444,1,1,0,1.0
22872,22873,21518,21518,2011/2012,2012-03-21 00:00:00,1051924,10205,8633,1,1,8.5,4.75,1.36,9,2,7,0.2222222222222222,19,9,10,0.47368421052631576
22873,22874,21518,21518,2011/2012,2012-03-22 00:00:00,1051925,8696,8302,0,3,3.2,3.25,2.25,7,4,3,0.5714285714285714,14,7,7,0.5
22875,22876,21518,21518,2011/2012,2012-03-22 00:00:00,1051927,9864,8370,4,2,1.67,3.75,5.0,12,4,8,0.3333333333333333,8,7,1,0.875
22876,22877,21518,21518,2011/2012,2012-03-20 00:00:00,1051928,8634,7878,5,3,1.05,13.0,34.0,14,7,7,0.5,3,1,2,0.3333333333333333
22877,22878,21518,21518,2011/2012,2011-09-10 00:00:00,1051669,10267,9906,1,0,1.91,3.6,3.75,10,6,4,0.6,10,4,6,0.4
22879,22880,21518,21518,2011/2012,2011-09-10 00:00:00,1051671,8560,8634,2,2,15.0,7.0,1.17,8,3,5,0.375,8,6,2,0.75
22880,22881,21518,21518,2011/2012,2011-09-10 00:00:00,1051672,10205,8302,2,2,2.1,3.4,3.4,12,8,4,0.6666666666666666,6,2,4,0.3333333333333333
22882,22883,21518,21518,2011/2012,2011-09-11 00:00:00,1051674,8603,8661,1,0,1.91,3.4,4.0,20,9,11,0.45,9,4,5,0.4444444444444444
22883,22884,21518,21518,2011/2012,2011-09-11 00:00:00,1051675,8558,8315,2,1,2.4,3.3,2.9,5,4,1,0.8,11,8,3,0.7272727272727273
22885,22886,21518,21518,2011/2012,2011-09-10 00:00:00,1051677,8633,8305,4,2,1.08,10.0,26.0,21,9,12,0.42857142857142855,5,4,1,0.8
22890,22891,21518,21518,2011/2012,2012-03-24 00:00:00,1051932,8633,8560,5,1,1.13,8.0,21.0,11,7,4,0.6363636363636364,9,3,6,0.3333333333333333
22891,22892,21518,21518,2011/2012,2012-03-25 00:00:00,1051933,8394,9906,1,0,4.5,3.5,1.8,9,1,8,0.1111111111111111,11,3,8,0.2727272727272727
22894,22895,21518,21518,2011/2012,2012-03-24 00:00:00,1051936,8305,10267,3,1,2.8,3.25,2.5,5,3,2,0.6,9,7,2,0.7777777777777778
22896,22897,21518,21518,2011/2012,2012-03-24 00:00:00,1051938,8661,8634,0,2,13.0,6.0,1.22,7,3,4,0.42857142857142855,13,6,7,0.46153846153846156
22902,22903,21518,21518,2011/2012,2012-04-01 00:00:00,1051944,10267,8581,1,1,1.62,3.8,5.5,10,4,6,0.4,6,1,5,0.16666666666666666
22904,22905,21518,21518,2011/2012,2012-03-31 00:00:00,1051946,8634,8315,2,0,1.11,9.0,21.0,19,13,6,0.6842105263157895,3,1,2,0.3333333333333333
22905,22906,21518,21518,2011/2012,2012-03-31 00:00:00,1051947,8371,8633,1,5,8.0,4.5,1.4,8,2,6,0.25,7,4,3,0.5714285714285714
22906,22907,21518,21518,2011/2012,2012-03-31 00:00:00,1051948,9869,8394,1,2,2.1,3.3,3.5,10,5,5,0.5,8,4,4,0.5
22908,22909,21518,21518,2011/2012,2012-04-07 00:00:00,1051950,8603,10205,3,1,2.1,3.3,3.5,12,7,5,0.5833333333333334,11,4,7,0.36363636363636365
22909,22910,21518,21518,2011/2012,2012-04-08 00:00:00,1051951,8315,8302,1,0,2.25,3.25,3.2,12,5,7,0.4166666666666667,16,7,9,0.4375
22910,22911,21518,21518,2011/2012,2012-04-08 00:00:00,1051952,8633,10267,0,0,1.2,6.5,13.0,29,11,18,0.3793103448275862,15,6,9,0.4
22912,22913,21518,21518,2011/2012,2012-04-07 00:00:00,1051954,8394,8634,1,4,19.0,7.5,1.14,8,4,4,0.5,13,10,3,0.7692307692307693
22913,22914,21518,21518,2011/2012,2012-04-07 00:00:00,1051955,8370,8371,6,0,2.05,3.4,3.6,13,7,6,0.5384615384615384,8,3,5,0.375
22922,22923,21518,21518,2011/2012,2012-04-11 00:00:00,1051964,9906,8633,1,4,5.5,4.0,1.57,11,4,7,0.36363636363636365,19,9,10,0.47368421052631576
22923,22924,21518,21518,2011/2012,2012-04-12 00:00:00,1051965,10205,9864,2,1,2.5,3.3,2.8,7,3,4,0.42857142857142855,9,4,5,0.4444444444444444
22924,22925,21518,21518,2011/2012,2012-04-12 00:00:00,1051966,8302,8394,3,0,1.44,4.33,7.0,18,8,10,0.4444444444444444,8,2,6,0.25
22925,22926,21518,21518,2011/2012,2012-04-11 00:00:00,1051967,10267,8370,4,1,1.5,4.2,6.5,6,4,2,0.6666666666666666,10,4,6,0.4
22926,22927,21518,21518,2011/2012,2012-04-10 00:00:00,1051968,8634,8305,4,0,1.06,13.0,26.0,14,10,4,0.7142857142857143,3,0,3,0.0
22929,22930,21518,21518,2011/2012,2012-04-14 00:00:00,1051971,8633,9869,3,1,1.06,11.0,29.0,19,5,14,0.2631578947368421,2,1,1,0.5
22935,22936,21518,21518,2011/2012,2012-04-15 00:00:00,1051977,8558,10267,4,0,2.88,3.4,2.38,7,3,4,0.42857142857142855,2,0,2,0.0
22936,22937,21518,21518,2011/2012,2012-04-14 00:00:00,1051978,8581,8634,1,2,15.0,6.0,1.2,4,2,2,0.5,15,10,5,0.6666666666666666
22937,22938,21518,21518,2011/2012,2012-04-22 00:00:00,1051979,10267,8603,4,0,1.62,3.75,5.5,12,5,7,0.4166666666666667,8,3,5,0.375
22939,22940,21518,21518,2011/2012,2012-04-21 00:00:00,1051981,8634,8633,1,2,1.62,4.0,5.0,11,4,7,0.36363636363636365,13,5,8,0.38461538461538464
22942,22943,21518,21518,2011/2012,2012-04-21 00:00:00,1051984,9869,8370,2,1,2.3,3.4,3.0,12,7,5,0.5833333333333334,6,4,2,0.6666666666666666
22946,22947,21518,21518,2011/2012,2012-04-21 00:00:00,1051988,8302,8581,1,1,1.57,3.8,6.0,20,8,12,0.4,6,2,4,0.3333333333333333
22947,22948,21518,21518,2011/2012,2012-04-29 00:00:00,1051989,9864,10267,1,0,2.2,3.4,3.2,14,9,5,0.6428571428571429,4,1,3,0.25
22948,22949,21518,21518,2011/2012,2012-04-29 00:00:00,1051990,8394,8315,2,0,3.2,3.4,2.2,18,9,9,0.5,6,4,2,0.6666666666666666
22949,22950,21518,21518,2011/2012,2012-04-29 00:00:00,1051991,8370,8634,0,7,9.0,5.0,1.33,8,4,4,0.5,12,7,5,0.5833333333333334
22950,22951,21518,21518,2011/2012,2012-04-28 00:00:00,1051992,10205,8371,1,1,1.8,3.5,4.5,17,7,10,0.4117647058823529,7,1,6,0.14285714285714285
22952,22953,21518,21518,2011/2012,2012-04-28 00:00:00,1051994,8558,9869,0,3,1.67,3.75,5.0,18,9,9,0.5,7,3,4,0.42857142857142855
22955,22956,21518,21518,2011/2012,2012-04-29 00:00:00,1051997,8603,9906,2,2,3.2,3.3,2.25,7,2,5,0.2857142857142857,19,9,10,0.47368421052631576
22956,22957,21518,21518,2011/2012,2012-04-29 00:00:00,1051998,8633,8302,3,0,1.22,6.0,13.0,12,3,9,0.25,9,3,6,0.3333333333333333
22962,22963,21518,21518,2011/2012,2012-05-05 00:00:00,1052004,8634,8558,4,0,1.13,8.0,19.0,9,5,4,0.5555555555555556,10,5,5,0.5
22966,22967,21518,21518,2011/2012,2012-05-05 00:00:00,1052008,7878,8633,1,2,7.5,5.0,1.36,12,7,5,0.5833333333333334,12,5,7,0.4166666666666667
22970,22971,21518,21518,2011/2012,2012-05-12 00:00:00,1052012,8560,10267,1,0,2.7,3.4,2.5,11,5,6,0.45454545454545453,18,6,12,0.3333333333333333
22972,22973,21518,21518,2011/2012,2012-05-12 00:00:00,1052014,8603,8634,2,2,7.5,5.5,1.33,4,3,1,0.75,9,6,3,0.6666666666666666
22974,22975,21518,21518,2011/2012,2012-05-13 00:00:00,1052016,8633,8661,4,1,1.2,7.0,11.0,13,9,4,0.6923076923076923,6,4,2,0.6666666666666666
22978,22979,21518,21518,2011/2012,2011-09-18 00:00:00,1051680,9906,8696,4,0,1.44,4.2,7.5,12,3,9,0.25,2,1,1,0.5
22979,22980,21518,21518,2011/2012,2011-09-17 00:00:00,1051681,7878,10205,1,0,3.3,3.3,2.2,7,3,4,0.42857142857142855,13,3,10,0.23076923076923078
22981,22982,21518,21518,2011/2012,2011-09-17 00:00:00,1051683,9869,10267,0,1,3.3,3.3,2.2,15,11,4,0.7333333333333333,12,6,6,0.5
22983,22984,21518,21518,2011/2012,2011-09-18 00:00:00,1051685,8581,8633,1,0,13.0,6.5,1.2,8,6,2,0.75,15,10,5,0.6666666666666666
22984,22985,21518,21518,2011/2012,2011-09-17 00:00:00,1051686,8634,8371,8,0,1.08,10.0,26.0,10,7,3,0.7,5,3,2,0.6
22985,22986,21518,21518,2011/2012,2011-09-18 00:00:00,1051687,8315,8603,2,3,2.0,3.4,3.75,16,10,6,0.625,13,2,11,0.15384615384615385
22986,22987,21518,21518,2011/2012,2011-09-17 00:00:00,1051688,8302,8560,1,0,1.53,4.0,6.0,13,5,8,0.38461538461538464,6,1,5,0.16666666666666666
22988,22989,21518,21518,2011/2012,2011-09-21 00:00:00,1051690,8696,8633,0,0,13.0,6.5,1.2,4,2,2,0.5,14,7,7,0.5
22989,22990,21518,21518,2011/2012,2011-09-20 00:00:00,1051691,8371,8302,0,0,2.63,3.3,2.63,13,8,5,0.6153846153846154,11,6,5,0.5454545454545454
22990,22991,21518,21518,2011/2012,2011-09-22 00:00:00,1051692,8603,8394,4,3,1.67,3.6,5.25,5,3,2,0.6,17,8,9,0.47058823529411764
22994,22995,21518,21518,2011/2012,2011-09-20 00:00:00,1051696,10205,8661,2,0,1.62,3.75,5.5,8,6,2,0.75,7,2,5,0.2857142857142857
22996,22997,21518,21518,2011/2012,2011-09-21 00:00:00,1051698,10267,8634,2,2,7.5,4.5,1.4,7,2,5,0.2857142857142857,6,4,2,0.6666666666666666
22998,22999,21518,21518,2011/2012,2011-09-24 00:00:00,1051700,8633,8370,6,2,1.1,9.0,21.0,12,4,8,0.3333333333333333,11,5,6,0.45454545454545453
22999,23000,21518,21518,2011/2012,2011-09-24 00:00:00,1051701,8302,10267,1,0,2.3,3.25,3.1,11,6,5,0.5454545454545454,12,9,3,0.75
23001,23002,21518,21518,2011/2012,2011-09-25 00:00:00,1051703,7878,8371,1,1,2.25,3.25,3.2,11,8,3,0.7272727272727273,19,13,6,0.6842105263157895
23002,23003,21518,21518,2011/2012,2011-09-26 00:00:00,1051704,8305,8603,1,0,2.5,3.25,2.8,11,7,4,0.6363636363636364,11,6,5,0.5454545454545454
23004,23005,21518,21518,2011/2012,2011-09-25 00:00:00,1051706,8661,8560,2,1,2.1,3.3,3.5,12,5,7,0.4166666666666667,13,5,8,0.38461538461538464
23006,23007,21518,21518,2011/2012,2011-09-24 00:00:00,1051708,8634,9906,5,0,1.2,6.5,13.0,14,8,6,0.5714285714285714,7,3,4,0.42857142857142855
23007,23008,21518,21518,2011/2012,2011-10-01 00:00:00,1051709,10205,8394,2,2,1.62,3.8,5.5,23,14,9,0.6086956521739131,11,7,4,0.6363636363636364
23009,23010,21518,21518,2011/2012,2011-10-01 00:00:00,1051711,10267,7878,1,0,1.33,4.5,11.0,25,14,11,0.56,11,3,8,0.2727272727272727
23011,23012,21518,21518,2011/2012,2011-10-01 00:00:00,1051713,8371,8661,2,2,1.83,3.5,4.33,9,4,5,0.4444444444444444,9,4,5,0.4444444444444444
23013,23014,21518,21518,2011/2012,2011-10-02 00:00:00,1051715,9869,8634,0,1,13.0,7.5,1.17,5,3,2,0.6,14,6,8,0.42857142857142855
23015,23016,21518,21518,2011/2012,2011-10-02 00:00:00,1051717,8558,8633,0,4,10.0,6.0,1.25,14,5,9,0.35714285714285715,12,5,7,0.4166666666666667
